OMIM_ID	type	ENSID
607630	gene	ENSG00000138613
607632	gene	ENSG00000205155
607633	gene	ENSG00000158125
607635	gene	ENSG00000128510
607637	gene	ENSG00000229847
607638	gene	ENSG00000129187
607639	gene	ENSG00000146700
607640	gene	ENSG00000163635
607642	gene	ENSG00000108557
607643	gene	ENSG00000186765
607645	gene	ENSG00000168824
607646	gene	ENSG00000160685
607647	gene	ENSG00000130300
607648	gene	ENSG00000198648
607649	gene	ENSG00000081087
607650	gene	ENSG00000131068
607651	gene	ENSG00000021300
607652	gene	ENSG00000163482
607653	gene	ENSG00000126785
607657	gene	ENSG00000116761
607659	gene	ENSG00000145088
607660	gene	ENSG00000162526
607662	gene	ENSG00000158480
607663	gene	ENSG00000109832
607664	gene	ENSG00000135677
607666	gene	ENSG00000187151
607667	gene	ENSG00000183230
607668	gene	ENSG00000182196
607669	gene	ENSG00000170540
607670	gene	ENSG00000130413
607672	gene	ENSG00000175505
607673	gene	ENSG00000134109
607675	gene	ENSG00000089902
607679	gene	ENSG00000128512
607680	gene	ENSG00000163743
607686	gene	ENSG00000145216
607690	gene	ENSG00000152700
607691	gene	ENSG00000079332
607693	gene	ENSG00000187742
607695	gene	ENSG00000132394
607696	gene	ENSG00000182040
607697	gene	ENSG00000133812
607698	gene	ENSG00000196233
607699	gene	ENSG00000155827
607700	gene	ENSG00000103549
607701	gene	ENSG00000239474
607702	gene	ENSG00000176907
607703	gene	ENSG00000132182
607704	gene	ENSG00000107104
607705	gene	ENSG00000068878
607707	gene	ENSG00000058404
607708	gene	ENSG00000145349
607709	gene	ENSG00000119139
607710	gene	ENSG00000135063
607711	gene	ENSG00000160305
607712	gene	ENSG00000169635
607713	gene	ENSG00000137441
607714	gene	ENSG00000145901
607715	gene	ENSG00000102804
607716	gene	ENSG00000019505
607717	gene	ENSG00000111077
607718	gene	ENSG00000134207
607719	gene	ENSG00000149043
607720	gene	ENSG00000102904
607722	gene	ENSG00000104412
607723	gene	ENSG00000164828
607724	gene	ENSG00000180881
607725	gene	ENSG00000129484
607726	gene	ENSG00000041880
607727	gene	ENSG00000111530
607729	gene	ENSG00000168209
607730	gene	ENSG00000145358
607732	gene	ENSG00000004139
607733	gene	ENSG00000180900
607735	gene	ENSG00000164040
607737	gene	ENSG00000137440
607738	gene	ENSG00000182674
607740	gene	ENSG00000170832
607741	gene	ENSG00000274611
607742	gene	ENSG00000167916
607743	gene	ENSG00000166225
607744	gene	ENSG00000137218
607746	gene	ENSG00000073712
607747	gene	ENSG00000162458
607749	gene	ENSG00000111665
607750	gene	ENSG00000244509
607751	gene	ENSG00000257138
607752	gene	ENSG00000152669
607753	gene	ENSG00000123415
607754	gene	ENSG00000133606
607755	gene	ENSG00000008735
607756	gene	ENSG00000149313
607757	gene	ENSG00000100211
607758	gene	ENSG00000178585
607759	gene	ENSG00000005961
607760	gene	ENSG00000163781
607761	gene	ENSG00000149571
607762	gene	ENSG00000126259
607763	gene	ENSG00000072818
607764	gene	ENSG00000099377
607766	gene	ENSG00000114331
607767	gene	ENSG00000130766
607768	gene	ENSG00000149212
607769	gene	ENSG00000105559
607770	gene	ENSG00000052126
607771	gene	ENSG00000143850
607772	gene	ENSG00000107679
607773	gene	ENSG00000169499
607774	gene	ENSG00000116095
607775	gene	ENSG00000152049
607776	gene	ENSG00000169375
607777	gene	ENSG00000127511
607779	gene	ENSG00000182749
607780	gene	ENSG00000170915
607781	gene	ENSG00000137819
607782	gene	ENSG00000007392
607783	gene	ENSG00000117899
607784	gene	ENSG00000172350
607786	gene	ENSG00000169174
607787	gene	ENSG00000152749
607788	gene	ENSG00000180398
607789	gene	ENSG00000118482
607790	gene	ENSG00000138336
607792	gene	ENSG00000174500
607793	gene	ENSG00000130810
607794	gene	
607795	gene	ENSG00000136875
607796	gene	ENSG00000136147
607797	gene	ENSG00000060688
607798	gene	ENSG00000122728
607799	gene	ENSG00000186908
607800	gene	ENSG00000144452
607802	gene	ENSG00000119946
607803	gene	ENSG00000148842
607804	gene	ENSG00000168763
607805	gene	ENSG00000158158
607806	gene	ENSG00000163982
607807	gene	ENSG00000179869
607808	gene	ENSG00000125816
607809	gene	ENSG00000075239
607810	gene	ENSG00000134321
607811	gene	ENSG00000111845
607813	gene	ENSG00000117600
607814	gene	ENSG00000186326
607815	gene	ENSG00000185046
607816	gene	ENSG00000156374
607817	gene	ENSG00000132549
607818	gene	ENSG00000138311
607819	gene	ENSG00000145740
607820	gene	ENSG00000134709
607824	gene	ENSG00000095066
607825	gene	ENSG00000168172
607826	gene	ENSG00000168710
607827	gene	ENSG00000183034
607828	gene	ENSG00000182938
607830	gene	ENSG00000138759
607833	gene	ENSG00000176358
607835	gene	ENSG00000115128
607837	gene	ENSG00000182372
607838	gene	ENSG00000090581
607839	gene	ENSG00000114480
607840	gene	ENSG00000111670
607843	gene	ENSG00000205038
607844	gene	ENSG00000174106
607845	gene	ENSG00000124571
607846	gene	ENSG00000165055
607848	gene	ENSG00000167705
607849	gene	ENSG00000072042
607851	gene	ENSG00000140807
607852	gene	ENSG00000145506
607854	gene	ENSG00000167995
607856	gene	ENSG00000128849
607858	gene	ENSG00000175193
607860	gene	ENSG00000163374
607861	gene	ENSG00000165617
607862	gene	ENSG00000176490
607863	gene	ENSG00000165023
607865	gene	ENSG00000136169
607866	gene	ENSG00000123178
607867	gene	ENSG00000136144
607868	gene	ENSG00000154370
607869	gene	ENSG00000113763
607870	gene	ENSG00000107731
607871	gene	ENSG00000138081
607873	gene	ENSG00000074660
607874	gene	ENSG00000167685
607875	gene	ENSG00000132376
607877	gene	ENSG00000178602
607878	gene	ENSG00000112992
607879	gene	ENSG00000090989
607880	gene	ENSG00000144036
607881	gene	ENSG00000178078
607882	gene	ENSG00000185803
607883	gene	ENSG00000132517
607884	gene	ENSG00000089505
607885	gene	ENSG00000140932
607886	gene	ENSG00000140931
607887	gene	ENSG00000183723
607888	gene	ENSG00000166091
607889	gene	ENSG00000091317
607890	gene	ENSG00000153551
607891	gene	ENSG00000170293
607892	gene	ENSG00000175065
607894	gene	ENSG00000166473
607895	gene	ENSG00000277481
607896	gene	ENSG00000262664
607897	gene	ENSG00000153944
607898	gene	ENSG00000101255
607899	gene	ENSG00000183242
607900	gene	ENSG00000101311
607901	gene	ENSG00000149781
607902	gene	ENSG00000169371
607904	gene	ENSG00000196557
607905	gene	ENSG00000119523
607908	gene	ENSG00000072163
607909	gene	ENSG00000155096
607910	gene	ENSG00000088727
607911	gene	ENSG00000178567
607912	gene	ENSG00000198843
607913	gene	ENSG00000198704
607914	gene	ENSG00000211450
607915	gene	ENSG00000138018
607916	gene	ENSG00000113811
607917	gene	ENSG00000073169
607918	gene	ENSG00000131871
607919	gene	ENSG00000186838
607922	gene	ENSG00000128274
607923	gene	ENSG00000065609
607924	gene	ENSG00000251562
607925	gene	ENSG00000186265
607926	gene	ENSG00000111727
607927	gene	ENSG00000185722
607928	gene	ENSG00000095397
607929	gene	ENSG00000136280
607930	gene	ENSG00000170891
607931	gene	ENSG00000168488
607933	gene	ENSG00000151012
607934	gene	ENSG00000142623
607935	gene	ENSG00000117115
607937	gene	ENSG00000111704
607938	gene	ENSG00000182667
607939	gene	ENSG00000144455
607940	gene	ENSG00000129103
607942	gene	ENSG00000155629
607943	gene	ENSG00000105808
607945	gene	ENSG00000159346
607946	gene	ENSG00000006831
607947	gene	ENSG00000198553
607950	gene	ENSG00000283706
607951	gene	ENSG00000166037
607952	gene	ENSG00000132164
607953	gene	ENSG00000144834
607954	gene	ENSG00000108961
607955	gene	ENSG00000111961
607956	gene	ENSG00000159479
607957	gene	ENSG00000183049
607958	gene	ENSG00000168952
607959	gene	ENSG00000130876
607960	gene	ENSG00000089876
607961	gene	ENSG00000138623
607962	gene	ENSG00000207980
607963	gene	ENSG00000170948
607964	gene	ENSG00000230522
607968	gene	ENSG00000122507
607969	gene	ENSG00000113240
607970	gene	ENSG00000181619
607971	gene	ENSG00000072041
607972	gene	ENSG00000063127
607973	gene	ENSG00000166342
607974	gene	ENSG00000171208
607975	gene	ENSG00000140961
607976	gene	ENSG00000131055
607977	gene	ENSG00000112406
607978	gene	ENSG00000155307
607979	gene	ENSG00000172250
607980	gene	ENSG00000196683
607981	gene	ENSG00000013374
607982	gene	ENSG00000142186
607983	gene	ENSG00000120370
607984	gene	ENSG00000187678
607985	gene	ENSG00000103174
607986	gene	ENSG00000189334
607987	gene	ENSG00000077232
607988	gene	ENSG00000107742
607989	gene	ENSG00000196104
607990	gene	ENSG00000276043
607991	gene	ENSG00000100678
607992	gene	ENSG00000105705
607993	gene	ENSG00000064607
607994	gene	ENSG00000114127
607995	gene	ENSG00000112494
607996	gene	ENSG00000183979
607997	gene	ENSG00000183971
607998	gene	ENSG00000166340
607999	gene	ENSG00000116539
608000	gene	ENSG00000164134
608002	gene	ENSG00000113971
608003	gene	ENSG00000163349
608004	gene	ENSG00000144802
608005	gene	ENSG00000120725
608006	gene	ENSG00000170807
608007	gene	ENSG00000100558
608008	gene	ENSG00000109511
608009	gene	ENSG00000154027
608010	gene	ENSG00000015520
608011	gene	ENSG00000163938
608012	gene	ENSG00000185615
608014	gene	ENSG00000152137
608015	gene	ENSG00000182704
608016	gene	ENSG00000181924
608017	gene	ENSG00000114023
608018	gene	ENSG00000172382
608019	gene	ENSG00000050730
608020	gene	ENSG00000070081
608021	gene	ENSG00000127578
608023	gene	ENSG00000136271
608024	gene	ENSG00000198721
608025	gene	ENSG00000151779
608034	gene	ENSG00000108381
608037	gene	ENSG00000033100
608038	gene	ENSG00000101349
608039	gene	ENSG00000145757
608040	gene	ENSG00000096872
608041	gene	ENSG00000163297
608042	gene	ENSG00000142765
608043	gene	ENSG00000164574
608044	gene	ENSG00000256870
608046	gene	ENSG00000162298
608047	gene	ENSG00000151148
608048	gene	ENSG00000146414
608050	gene	ENSG00000136816
608052	gene	ENSG00000160404
608053	gene	ENSG00000140374
608054	gene	ENSG00000198077
608055	gene	ENSG00000197838
608057	gene	ENSG00000137976
608058	gene	ENSG00000152254
608059	gene	ENSG00000179111
608060	gene	ENSG00000188290
608061	gene	ENSG00000130204
608062	gene	ENSG00000170959
608064	gene	ENSG00000109790
608065	gene	ENSG00000139209
608066	gene	ENSG00000130254
608067	gene	ENSG00000143207
608069	gene	ENSG00000116285
608070	gene	ENSG00000051108
608071	gene	ENSG00000107829
608072	gene	ENSG00000187566
608073	gene	ENSG00000158806
608074	gene	ENSG00000170248
608075	gene	ENSG00000139151
608076	gene	ENSG00000174292
608077	gene	ENSG00000099957
608079	gene	ENSG00000141642
608080	gene	ENSG00000134042
608081	gene	ENSG00000204176
608082	gene	ENSG00000100027
608083	gene	ENSG00000234906
608084	gene	ENSG00000213203
608085	gene	ENSG00000106560
608086	gene	ENSG00000196329
608087	gene	ENSG00000133574
608090	gene	ENSG00000175727
608092	gene	ENSG00000129116
608094	gene	ENSG00000160190
608095	gene	ENSG00000163156
608100	gene	ENSG00000169599
608101	gene	
608102	gene	ENSG00000102805
608103	gene	ENSG00000159063
608107	gene	ENSG00000103313
608108	gene	ENSG00000153774
608109	gene	ENSG00000177192
608110	gene	ENSG00000137843
608111	gene	ENSG00000115392
608112	gene	ENSG00000182606
608113	gene	ENSG00000185053
608114	gene	ENSG00000105963
608116	gene	ENSG00000010282
608117	gene	ENSG00000178104
608119	gene	ENSG00000215271
608120	gene	ENSG00000197702
608121	gene	ENSG00000188677
608122	gene	ENSG00000138964
608123	gene	ENSG00000101473
608124	gene	ENSG00000103489
608125	gene	ENSG00000015532
608126	gene	ENSG00000198554
608127	gene	ENSG00000105717
608129	gene	ENSG00000130560
608130	gene	ENSG00000074590
608131	gene	ENSG00000163545
608132	gene	ENSG00000165533
608134	gene	ENSG00000099864
608135	gene	ENSG00000106819
608136	gene	ENSG00000104728
608137	gene	ENSG00000165802
608138	gene	ENSG00000090470
608139	gene	ENSG00000166582
608140	gene	ENSG00000163002
608141	gene	ENSG00000120253
608142	gene	ENSG00000100209
608143	gene	ENSG00000158669
608144	gene	ENSG00000124664
608145	gene	ENSG00000170113
608146	gene	ENSG00000140157
608147	gene	ENSG00000275835
608148	gene	ENSG00000119042
608150	gene	ENSG00000134283
608151	gene	ENSG00000157796
608152	gene	ENSG00000148334
608153	gene	ENSG00000167641
608155	gene	ENSG00000171992
608157	gene	ENSG00000120329
608159	gene	ENSG00000007038
608160	gene	ENSG00000125398
608162	gene	ENSG00000134258
608163	gene	ENSG00000182473
608164	gene	ENSG00000164794
608165	gene	ENSG00000144366
608166	gene	ENSG00000170381
608167	gene	ENSG00000107147
608168	gene	ENSG00000173826
608169	gene	ENSG00000184611
608170	gene	ENSG00000183258
608171	gene	ENSG00000151062
608172	gene	ENSG00000117682
608177	gene	ENSG00000182197
608178	gene	ENSG00000187398
608179	gene	ENSG00000167654
608181	gene	ENSG00000090487
608182	gene	ENSG00000185774
608183	gene	ENSG00000131873
608185	gene	ENSG00000131558
608186	gene	ENSG00000180104
608187	gene	ENSG00000125885
608188	gene	ENSG00000088766
608190	gene	ENSG00000204872
608191	gene	ENSG00000146587
608192	gene	ENSG00000000457
608193	gene	ENSG00000100918
608195	gene	ENSG00000137269
608196	gene	ENSG00000124535
608197	gene	ENSG00000159527
608198	gene	ENSG00000163218
608199	gene	ENSG00000161031
608200	gene	ENSG00000101391
608201	gene	ENSG00000136861
608202	gene	ENSG00000108465
608204	gene	ENSG00000110057
608205	gene	ENSG00000116353
608206	gene	ENSG00000169247
608208	gene	ENSG00000144583
608209	gene	ENSG00000175497
608210	gene	ENSG00000151348
608211	gene	ENSG00000146049
608212	gene	ENSG00000237693
608213	gene	ENSG00000184524
608214	gene	ENSG00000166257
608215	gene	ENSG00000106852
608216	gene	ENSG00000170619
608218	gene	ENSG00000171431
608221	gene	ENSG00000120539
608222	gene	ENSG00000239900
608225	gene	ENSG00000158089
608226	gene	ENSG00000188613
608228	gene	ENSG00000188425
608229	gene	ENSG00000187556
608230	gene	ENSG00000100346
608231	gene	ENSG00000123094
608234	gene	ENSG00000175229
608235	gene	ENSG00000197093
608237	gene	ENSG00000154252
608238	gene	ENSG00000138600
608239	gene	ENSG00000005206
608240	gene	ENSG00000157837
608241	gene	ENSG00000163877
608242	gene	ENSG00000138646
608243	gene	ENSG00000185115
608245	gene	ENSG00000139648
608246	gene	ENSG00000170486
608247	gene	ENSG00000186049
608248	gene	ENSG00000170484
608249	gene	ENSG00000100814
608250	gene	ENSG00000111707
608252	gene	ENSG00000196526
608253	gene	ENSG00000126467
608254	gene	ENSG00000157212
608255	gene	ENSG00000009790
608256	gene	ENSG00000177098
608258	gene	ENSG00000142002
608259	gene	ENSG00000136231
608260	gene	ENSG00000183960
608261	gene	ENSG00000163904
608262	gene	
608263	gene	ENSG00000169087
608267	gene	ENSG00000116954
608268	gene	ENSG00000025039
608269	gene	ENSG00000197506
608270	gene	ENSG00000089123
608271	gene	ENSG00000127603
608272	gene	ENSG00000204386
608273	gene	ENSG00000197272
608274	gene	ENSG00000198890
608275	gene	ENSG00000163393
608276	gene	ENSG00000004809
608277	gene	ENSG00000182022
608280	gene	ENSG00000234741
608282	gene	ENSG00000237110
608283	gene	ENSG00000139116
608284	gene	ENSG00000185294
608285	gene	ENSG00000172890
608286	gene	ENSG00000138650
608287	gene	ENSG00000189184
608288	gene	ENSG00000159217
608289	gene	ENSG00000073792
608291	gene	ENSG00000114999
608292	gene	ENSG00000165283
608293	gene	ENSG00000140750
608294	gene	ENSG00000172113
608295	gene	ENSG00000168309
608296	gene	ENSG00000172500
608298	gene	ENSG00000091986
608299	gene	ENSG00000170633
608300	gene	ENSG00000161653
608301	gene	ENSG00000153012
608302	gene	ENSG00000168481
608303	gene	ENSG00000153902
608304	gene	ENSG00000164304
608305	gene	ENSG00000141485
608306	gene	ENSG00000164651
608307	gene	ENSG00000021826
608308	gene	ENSG00000114626
608309	gene	ENSG00000158828
608310	gene	ENSG00000126522
608311	gene	
608312	gene	ENSG00000105849
608313	gene	ENSG00000118520
608314	gene	ENSG00000100167
608315	gene	ENSG00000144597
608317	gene	ENSG00000158055
608321	gene	ENSG00000243414
608322	gene	ENSG00000116852
608324	gene	ENSG00000256235
608325	gene	ENSG00000135365
608326	gene	ENSG00000067221
608327	gene	ENSG00000133115
608329	gene	ENSG00000124920
608330	gene	ENSG00000110107
608331	gene	ENSG00000186335
608332	gene	ENSG00000186334
608333	gene	ENSG00000125170
608334	gene	ENSG00000101134
608335	gene	ENSG00000023902
608336	gene	ENSG00000163870
608337	gene	ENSG00000167770
608338	gene	ENSG00000089723
608339	gene	ENSG00000116266
608341	gene	ENSG00000159348
608342	gene	ENSG00000166394
608343	gene	ENSG00000065615
608344	gene	ENSG00000260325
608347	gene	ENSG00000169738
608348	gene	ENSG00000248098
608349	gene	ENSG00000196684
608350	gene	ENSG00000164035
608351	gene	ENSG00000144847
608352	gene	ENSG00000111644
608353	gene	ENSG00000142920
608356	gene	ENSG00000177947
608357	gene	ENSG00000198075
608359	gene	ENSG00000130540
608360	gene	ENSG00000136802
608362	gene	ENSG00000197457
608364	gene	ENSG00000050405
608365	gene	ENSG00000242220
608366	gene	ENSG00000103888
608368	gene	ENSG00000151164
608369	gene	ENSG00000144278
608370	gene	ENSG00000145284
608373	gene	ENSG00000105467
608374	gene	ENSG00000168509
608375	gene	ENSG00000116675
608376	gene	ENSG00000148719
608377	gene	ENSG00000101199
608378	gene	ENSG00000165525
608379	gene	ENSG00000121797
608381	gene	ENSG00000188452
608382	gene	ENSG00000103423
608383	gene	ENSG00000157851
608384	gene	ENSG00000147697
608385	gene	ENSG00000131746
608386	gene	ENSG00000142538
608387	gene	ENSG00000085644
608388	gene	ENSG00000130159
608396	gene	ENSG00000181804
608397	gene	ENSG00000183117
608398	gene	ENSG00000121904
608399	gene	ENSG00000164796
608400	gene	ENSG00000042781
608401	gene	
608402	gene	ENSG00000166926
608403	gene	ENSG00000172689
608405	gene	ENSG00000110455
608407	gene	ENSG00000151640
608408	gene	ENSG00000187569
608409	gene	ENSG00000166920
608411	gene	ENSG00000169180
608412	gene	ENSG00000062194
608413	gene	ENSG00000104517
608414	gene	ENSG00000138193
608416	gene	ENSG00000154485
608417	gene	ENSG00000271447
608418	gene	ENSG00000164402
608419	gene	ENSG00000124370
608420	gene	ENSG00000110218
608421	gene	ENSG00000073150
608422	gene	ENSG00000154143
608424	gene	ENSG00000169876
608425	gene	ENSG00000167363
608426	gene	ENSG00000075975
608427	gene	ENSG00000112530
608428	gene	ENSG00000187553
608429	gene	ENSG00000169105
608430	gene	ENSG00000100991
608431	gene	ENSG00000145907
608433	gene	ENSG00000179456
608434	gene	ENSG00000108262
608435	gene	ENSG00000158186
608436	gene	ENSG00000173597
608438	gene	ENSG00000198586
608439	gene	ENSG00000146872
608440	gene	ENSG00000103642
608441	gene	ENSG00000131018
608442	gene	ENSG00000054654
608444	gene	ENSG00000005483
608449	gene	ENSG00000117569
608450	gene	ENSG00000204960
608451	gene	ENSG00000105755
608452	gene	ENSG00000145431
608453	gene	ENSG00000142273
608455	gene	ENSG00000068976
608457	gene	ENSG00000100307
608458	gene	ENSG00000020129
608459	gene	ENSG00000006837
608460	gene	ENSG00000158805
608461	gene	ENSG00000196739
608463	gene	ENSG00000275700
608464	gene	ENSG00000164252
608465	gene	ENSG00000107290
608466	gene	ENSG00000100591
608467	gene	ENSG00000140022
608468	gene	ENSG00000151014
608469	gene	ENSG00000100201
608472	gene	ENSG00000144057
608473	gene	ENSG00000153107
608475	gene	ENSG00000106049
608476	gene	ENSG00000198933
608477	gene	ENSG00000162482
608478	gene	ENSG00000211454
608479	gene	ENSG00000147606
608480	gene	ENSG00000112053
608481	gene	ENSG00000174502
608482	gene	ENSG00000008516
608483	gene	ENSG00000166971
608485	gene	ENSG00000065308
608486	gene	ENSG00000170873
608487	gene	ENSG00000132256
608488	gene	ENSG00000198732
608489	gene	ENSG00000066923
608490	gene	ENSG00000111371
608491	gene	ENSG00000135164
608492	gene	ENSG00000149133
608493	gene	ENSG00000166363
608494	gene	ENSG00000166368
608495	gene	ENSG00000184933
608496	gene	ENSG00000167825
